VG0070010,SQLCMSETSELFUNITCOST,G0001,B0001,D:\EXPJStudio\log,SQLCMSETSELFUNITCOST.log,1,1
VG0070010,SQLCMSTACKBYUNITCOST,G0001,B0001,D:\EXPJStudio\log,SQLCMSTACKBYUNITCOST.log,1,1
VG0070010,SQLCMBECREATEBECOST,G0001,B0001,D:\EXPJStudio\log,SQLCMBECREATEBECOST.log,1,1
VG0070010,SQLCMBEPRODCOSTTABLISTPREP,G0001,B0001,D:\EXPJStudio\log,SQLCMBEPRODCOSTTABLISTPREP.log,1,1
AD0150B001,SQLWORKINPROCBYITEMINTERFACE,G0001,B0001,D:\EXPJStudio\log,SqlWorkInProcByItemInterface.log,9,1
AE0180B001,SQLPUCHODRINTERFACE,G0001,B0001,D:\EXPJStudio\log,SqlPuchOdrInterface.log,9,1
AE0160B002,SQLACPTRSLTINTERFACE,G0001,B0001,D:\EXPJStudio\log,SqlAcptRsltInterface.log,9,1
AD0080B002,SQLOPRRSLTINTERFACE,G0001,B0001,D:\EXPJStudio\log,SqlOprRsltInterface.log,9,1
AF0130B001,SQLMANISSUEINSTINTERFACE,G0001,B0001,D:\EXPJStudio\log,SqlManIssueInstInterface.log,9,1
AD3080B002,SQLOPRRSLTINTERFACE,G0001,B0001,D:\EXPJStudio\log,SqlOprRsltInterface.log,9,1
AE3160B002,SQLACPTRSLTINTERFACE,G0001,B0001,D:\EXPJStudio\log,SqlAcptRsltInterface.log,9,1
AF3130B001,SQLMANISSUEINSTIFSCM,G0001,B0001,D:\EXPJStudio\log,SqlManIssueInstIfScm.log,9,1
AD3130B001,SQLWORKINPROCBYITEMIFSCM,G0001,B0001,D:\EXPJStudio\log,SqlWorkInProcByItemIfScm.log,9,1
AE3170B001,SQLPUCHODRINTERFACESCM,G0001,B0001,D:\EXPJStudio\log,SqlPuchOdrInterfaceScm.log,9,1
KR3080B001,SQLCUSTACPTSALESINSCM,G0001,B0001,D:\EXPJStudio\log,SQLCUSTACPTSALESINSCM.log,1,1
KR1080B001,SQLCUSTACPTSALESIN,G0001,B0001,D:\EXPJStudio\log,SQLCUSTACPTSALESIN.log,1,1
MPSTOOL,MPSTOOL,G0001,B0001,D:\EXPJStudio\log,MPSTool.log,1,1
